tokenId,tickLower,tickUpper,liquidity
155505,192140,192800,0
155511,191770,193470,0
155545,191350,193570,0
155576,190710,192780,0
155596,192940,193210,0
155613,192710,193260,0
155621,192420,192930,0
155630,192710,193260,0
155651,192950,193480,0
155658,192700,193190,0
155675,192160,194430,0
155677,192470,193910,0
155684,192650,193610,0
155694,193240,193730,0
155716,193150,193650,0
155749,192450,194150,0
155754,192890,193390,0
155755,189060,199510,0
155761,192420,194250,0
155768,192430,193380,0
155771,192930,193950,0
155775,191350,195610,0
155777,192950,193700,0
155783,193300,193420,0
155811,193140,193240,0
155821,192540,194080,0
155844,192650,194040,0
155860,192890,193660,0
155897,192570,193220,0
155924,192200,193040,0
155927,192340,193410,0
155932,190550,197340,0
155935,190550,197340,0
155938,192430,193430,0
155939,192430,193450,0
155943,192430,193480,0
155945,192660,193130,0
155962,192670,193460,0
155989,192580,193440,0
156035,191540,193730,0
156036,192610,193180,0
156080,189890,193230,0
156096,191410,192730,0
156113,192200,193920,0
156123,192670,192710,0
156129,192510,193190,0
156159,191560,192650,0
156160,192290,193030,0
156171,192030,195080,0
156221,191870,193320,0
156224,191150,193990,0
156228,191170,194160,0
156287,192700,193060,0
156295,192200,193030,0
156313,192200,192650,0
156335,189330,199410,0
156361,192540,192680,0
156391,192630,192780,0
156430,192330,193440,0
156431,191130,192870,0
156454,187920,196750,0
156475,192630,192670,0
156485,191150,193380,0
156498,191870,193510,0
156577,189320,193760,0
156604,192010,192650,0
156605,192100,193010,0
156658,191830,192590,0
156663,191830,192590,0
156665,191830,192590,0
156672,191730,193090,0
156690,192380,192560,0
1567,193380,196260,0
156717,191150,192660,0
156737,190660,194110,0
156761,192090,193220,0
15679,192890,196950,0
156819,192500,192770,0
156884,191560,193890,0
156930,-887270,887270,0
156934,190190,196260,0
156947,192260,192890,0
156951,190970,194210,0
156990,191840,192860,0
157004,191150,193890,0
157034,192420,192540,0
157137,192410,192850,0
157150,192840,192940,0
157190,192450,193960,0
157199,192430,193060,0
157220,186450,200310,0
157284,192440,193370,0
157288,192670,192890,0
157379,192660,192910,0
157393,191980,193180,5424360439564036
157416,191290,195420,0
157439,191450,195450,0
157443,192720,194940,0
157444,192460,193410,0
157446,192790,193020,0
157450,192360,194160,0
157463,192940,193410,0
157473,192420,192830,0
157503,192030,193750,0
157548,193110,193270,0
157574,192360,196280,0
157576,191610,193510,0
157604,191870,193380,0
157645,192410,193340,0
157678,190170,197460,0
157704,192030,193130,0
157756,191450,193710,0
157762,191450,193650,0
157803,192330,192710,0
157851,-83760,-83700,0
157866,191980,193390,0
157867,189320,196260,0
157892,190950,194710,0
157922,192670,192770,0
157941,187990,199360,0
158007,192280,195300,0
158024,192420,192820,0
158050,192690,192780,0
158114,192740,192790,0
158170,186140,192790,0
158315,190890,193070,0
158316,178740,206480,0
158373,192310,193260,0
158432,191420,194040,0
158452,184220,200310,0
158459,-887270,887270,0
158495,191410,193710,0
158506,192310,192970,0
158521,192430,192530,0
158544,191630,192570,0
158545,191150,193090,0
158547,191560,193380,0
158566,192300,192420,0
158569,192120,192280,0
158576,192110,192430,0
158578,191830,192590,0
158581,191150,193630,0
158627,192050,192580,0
158637,192160,192270,0
158651,191350,193130,0
158658,192200,192310,0
158670,191930,192190,0
158678,191450,193010,0
158774,191730,192420,0
158802,191650,191950,0
158841,191980,192660,0
158861,191150,194710,0
158939,192710,194160,0
158943,192310,194330,0
158945,192430,194240,0
158949,192800,194520,0
158963,193650,194150,0
158969,192310,193920,0
158992,186450,199820,0
159015,192200,193220,0
159021,193230,193530,0
159073,192740,194270,0
159143,193040,193160,0
159218,192500,193270,0
159282,192920,193020,0
159530,186300,199680,0
159551,191150,195000,0
159704,192810,192960,0
159726,191150,199130,0
159731,191130,193200,0
159740,191340,193140,0
159757,191300,194520,0
159810,192650,193380,0
159890,191760,193190,0
159923,191560,194430,0
159950,193030,193210,0
159978,192650,193150,0
159983,192150,192650,0
159989,190100,196260,0
159990,193020,193220,0
160039,193130,193260,0
160119,193010,193520,0
160174,190190,194450,0
160193,192440,192670,0
160200,192690,192830,0
160230,189320,246880,0
160238,190950,194710,0
160251,191900,193280,0
160273,191870,192630,0
160296,191350,193760,0
160320,191250,193500,0
160323,189660,193890,0
160335,191650,192150,0
160442,191560,193380,0
160447,192600,192620,0
160451,192200,192480,0
160452,188030,199570,0
160474,190190,194710,0
160485,192070,192290,0
160491,191770,192890,0
160529,192340,192460,0
160551,191560,192330,0
160553,191300,193000,0
160597,190100,194570,0
160622,191600,193010,0
160634,191980,192450,0
160666,188070,203190,0
160669,190210,194670,0
160692,191030,194020,0
160696,191620,193220,0
160706,191600,193200,0
160733,191880,192870,0
160763,191780,192060,0
160787,191950,192070,0
160806,191150,191650,0
160817,191940,193890,0
160839,190830,192890,0
160848,191590,192070,0
160850,191610,191770,0
160885,191990,193370,0
160900,184730,192710,0
160904,191750,191960,0
160929,187880,200310,0
160933,191130,192630,0
160940,191150,192460,0
160993,191860,193060,0
161001,191860,191950,0
161002,191820,191830,0
161039,191720,191850,0
161046,191150,192660,0
161053,191650,191660,0
161061,191150,192200,0
161063,190970,192520,0
161074,190990,192470,0
161098,190910,192540,0
161109,191350,191450,0
161114,191700,191810,0
161138,191250,192820,0
161140,190740,192780,0
161167,190560,192890,0
161201,191470,192130,0
161202,184830,198700,0
161230,191140,192480,0
161232,190820,192620,0
161242,191150,192540,0
161254,191150,193180,0
161285,191140,191910,0
161310,190320,192300,0
161335,191150,192630,0
161359,189320,194710,0
161437,192070,192200,0
161461,191760,191980,0
161468,191870,191980,0
161496,191400,193030,0
161509,190030,194320,0
161523,191930,192430,10497484848368857
161539,192090,192140,0
161581,191870,192260,0
161653,191680,192590,0
161687,190190,195000,0
161773,190950,193380,0
161897,192010,192120,0
161900,191230,192490,0
161929,192110,192180,0
161966,190960,192630,0
161967,192130,192140,0
162000,190030,194910,0
162008,190030,194910,0
162013,190030,194910,0
162106,191560,192430,0
162115,191970,192000,0
162165,191700,192360,0
162169,186450,223340,0
162203,192500,192550,0
162217,191720,193580,0
162240,191940,193350,0
162249,192280,193260,0
162280,192570,192810,0
162299,192890,193010,0
162304,189320,193630,0
162310,192730,193290,0
162340,190850,195580,0
162350,192870,193110,0
162351,193130,193260,0
162356,191870,193380,0
162362,192730,193510,0
162368,191990,194430,0
162410,192440,195610,0
162423,190930,193500,0
162432,192430,194710,0
162449,193500,193620,0
162458,192570,194430,0
162459,193650,194150,0
162461,193150,193650,0
162485,192660,194770,0
162498,193390,193490,0
162499,191270,194500,0
162523,192590,194710,0
162532,192950,193500,0
162559,191130,193460,0
162583,192870,193630,0
162603,189270,193300,0
162616,-887270,887270,0
162623,191560,195610,0
162653,192680,194570,0
162666,191770,193140,0
162730,191880,194340,0
162777,191770,194400,0
162783,192650,192890,0
162784,191340,193090,0
162790,193030,193100,0
162799,190950,194020,0
162883,192400,193130,0
162908,187090,192880,0
162926,192690,193230,0
162946,191130,193780,0
162987,-887270,887270,0
162991,-887270,887270,0
163003,192770,192890,0
163022,192620,193120,0
163062,191800,194460,0
163091,192380,193450,0
163119,191510,193720,0
163122,191970,193850,0
163140,190330,195890,0
163219,191430,193060,0
163282,191390,194780,0
163303,192660,194710,0
163310,193010,193510,0
163326,192830,193090,0
163337,193080,193280,0
163364,193230,193730,0
163421,192930,193430,0
163436,193180,193220,1575057863901705
163452,193020,193240,0
163473,192660,193890,0
163478,191850,194830,0
163485,192390,195570,0
163542,192650,193200,0
163547,187770,196200,0
163586,190190,193420,0
163613,192430,193230,0
163624,191340,193440,0
163628,191170,193440,0
163638,191910,193860,0
163665,192200,192520,0
163747,191980,193380,0
163766,191770,193380,0
163767,192090,192780,0
163784,184680,200440,0
163795,191610,193380,0
163810,192340,192860,0
163814,192100,192320,0
163830,192430,192540,0
163951,192530,192570,0
163974,192190,192630,0
164020,194330,197240,0
164031,191500,193070,0
164049,191170,194070,0
164071,191640,194350,0
164089,192430,192890,0
164093,191660,193630,0
164141,192420,192760,0
164148,190520,192730,0
164183,192630,192670,0
164195,186700,200450,0
164216,192580,192660,0
164256,192370,193840,0
164296,190830,193860,0
164302,190700,193970,0
164329,191540,193380,0
164334,191560,193510,0
164352,192300,193010,0
164380,191360,194020,5188820077378081
164398,191150,193390,0
164414,192020,192300,0
164433,192200,192660,0
164489,190550,195150,0
164504,191980,193380,0
164513,191770,193380,0
164528,190190,193380,0
164622,190940,194020,0
164629,191210,193720,0
164639,191390,200820,0
164672,192310,192420,0
164718,191980,192560,0
164735,192200,192680,0
164754,191630,193920,0
164791,191770,193630,0
164795,192200,193130,0
164804,187230,198080,0
164812,192340,193130,0
164846,189750,196260,0
164874,191150,193770,0
164899,192930,193190,0
164930,184640,200310,0
164947,191350,193340,0
164955,192660,193380,0
165006,190330,193090,0
165010,191980,192890,0
165016,191980,193010,0
165024,191980,193060,0
165074,191560,194710,0
165089,192510,192980,0
165111,191440,195050,0
165117,191440,195050,0
165124,191440,195050,0
165127,190190,193890,0
165143,189490,217740,0
165184,187710,196950,0
165194,191250,193630,0
165198,192250,194210,0
165271,189560,201680,0
165282,192930,192970,0
165288,192580,193400,0
165295,192310,193580,0
165324,192540,192960,0
165326,192310,193580,0
165338,191160,194110,0
165361,192970,193890,0
165374,193000,193760,0
165377,191250,193530,0
165385,193030,194020,0
165405,190950,193450,0
165431,191990,193230,0
165437,191560,195000,0
165445,192710,193950,0
165473,192960,194300,0
165476,192770,197310,0
165480,191610,194570,0
165488,193410,193510,0
165495,192200,193440,0
165506,193400,193410,0
165519,193380,193510,0
165549,191150,196260,0
165584,190190,195610,0
165629,191560,194200,0
165669,190990,195670,0
165724,193270,193360,0
165786,193220,193240,0
165797,184210,195610,0
165798,191960,194130,0
165832,182820,193380,0
165846,192870,193610,0
165875,191940,194160,0
165946,190010,194160,0
166008,190180,194840,0
166040,188520,198080,0
166070,193350,193420,0
166078,193310,193360,0
166085,192940,193680,0
166125,193200,193690,0
166127,192890,193630,0
166128,189580,196950,0
166136,192830,193670,0
166156,192970,193460,0
166169,192330,194360,0
166172,193250,193300,0
166189,189660,194710,0
166192,190570,195300,0
166202,193160,193250,0
166213,188520,196600,0
166266,192630,193000,0
166274,192710,193070,0
166280,192730,193330,0
166290,192650,193400,0
166349,190350,193930,0
166364,192200,194430,0
166368,193110,193600,0
166373,192890,193380,0
166399,190190,196950,0
166400,193100,193620,0
166419,189320,198140,0
166439,191610,195230,0
166445,192660,197310,0
166509,187780,197680,0
166522,193310,193350,0
166535,193400,193420,0
166545,192430,193490,0
166550,192660,193590,0
166567,193280,194160,0
166581,193170,195350,0
166586,193130,194710,0
166592,191340,193870,0
166598,192270,195560,0
166604,191140,200310,0
166628,193400,194500,0
166629,187780,212350,0
166643,193410,194190,0
166661,191130,193920,0
166676,193440,194360,0
166692,192660,195280,0
166709,192890,193970,0
166722,191860,194700,0
166723,193840,193930,0
166727,193480,194370,0
166729,193890,194020,0
166752,188000,197500,0
166763,189960,193980,0
166764,192030,194690,0
166801,192090,194140,0
166803,194020,194130,0
166815,193460,194620,0
166832,193790,193880,0
166872,191520,194190,0
166880,192660,195300,0
166904,193400,194160,0
166906,193380,194160,0
166907,193750,193800,0
166910,193380,194160,0
166912,193380,194160,0
166913,193380,194160,0
166915,193380,194160,0
166921,193010,194300,0
166932,193010,194300,0
166935,193510,193860,0
166964,193630,193760,0
166968,194150,194650,0
166980,191060,193900,0
166985,193380,194390,0
167016,191470,193950,0
167035,190100,195610,0
167036,194150,194650,0
167107,191350,195000,0
167133,193630,193730,0
167140,193590,193710,0
167148,193010,194380,0
167149,193070,194540,0
167232,192200,195000,0
167259,193330,193720,0
167344,193560,193700,0
167393,191770,194110,0
167424,193950,194680,0
167436,193890,193980,0
167444,192430,195010,0
167461,192310,194430,0
167470,192430,193580,0
167473,192720,193210,0
167475,192890,193480,0
167492,190950,193630,0
167509,192770,193510,0
167512,193330,193440,0
167531,192960,193760,0
167537,193300,193340,0
167538,191340,194220,47944910966622481
167539,193060,193750,0
167566,193250,193380,0
167577,193140,193250,0
167583,193300,193450,0
167586,191630,194220,0
167589,191150,196260,0
167631,193320,193380,0
167668,192890,193630,0
167691,193290,193330,0
167716,193290,193640,0
167720,192200,194430,0
167727,192660,193310,0
167743,192200,194430,0
167750,192710,193750,0
167760,191980,193290,0
167816,193260,193290,0
167840,191130,194010,0
167855,192810,193820,0
167857,193090,193480,0
167858,192470,193880,0
167859,192730,193750,0
167862,193260,193350,0
167869,191330,195090,0
167874,190810,193260,0
167890,192750,193230,0
167908,192430,194430,0
167985,193140,194630,0
167986,193080,193890,0
168037,193160,193800,0
168039,193380,193510,0
168047,189990,193470,0
168113,192470,193190,0
168115,189320,199360,0
168125,193640,193680,0
168141,190090,193910,0
168145,193740,193900,0
168156,191110,197300,0
168167,193330,194300,0
168175,193740,193830,0
168192,193780,193800,0
168202,193010,194570,0
168206,193750,193810,0
168217,193560,193830,0
168221,193330,193830,0
168226,193260,194430,0
168250,191350,194330,0
168254,193380,193980,0
168256,192200,195300,0
168258,193830,193940,0
168269,193380,194080,0
168275,192200,194050,0
168307,192950,193590,0
168308,193530,193640,0
168316,193710,195290,0
168326,192200,194710,0
168353,192440,195300,0
168393,191100,196260,0
168412,192380,194930,0
168461,192540,203230,0
168465,192480,194050,0
168469,192480,194060,0
168495,193500,193640,0
168513,186800,193660,0
168520,190190,195610,0
168523,193640,193740,0
168527,191140,195000,0
168583,190190,196260,0
168614,193310,193560,0
168624,193350,193480,0
168675,190830,197030,0
168706,192890,193810,0
168746,192660,194220,0
168800,192710,193830,0
168802,189930,193590,0
168861,192660,194520,0
168862,193490,193620,0
168878,193150,193380,0
168902,192650,194590,0
168906,178380,193310,0
168908,193000,193900,0
168915,193330,193700,0
168917,193390,193410,0
168919,192770,193920,0
168950,192930,193900,0
168953,191980,192930,0
169012,191990,193870,0
169028,193370,193600,0
169040,191760,193750,0
169091,191150,196260,0
169125,192250,194030,0
169127,193130,193630,0
169160,191980,194430,0
169187,192200,194570,0
169195,192650,193940,0
169242,192670,194670,0
169247,192650,194660,0
169275,190520,194020,0
169326,192990,194800,0
169329,193900,193930,0
169335,192730,193950,0
169378,193650,193870,0
169432,193300,194230,0
169433,191610,194430,0
169518,190560,193480,0
169528,193470,193640,0
169548,192960,194290,0
169602,193450,193540,0
169607,192890,194160,0
169630,193180,193410,0
169672,192650,193350,0
169694,192680,193720,0
169735,192430,194430,0
169823,192930,193620,0
169829,192200,194430,0
169852,191140,197240,1193694378317
169891,189670,195820,0
169901,191600,194020,0
169971,193410,193630,0
169998,191150,194430,0
170040,192060,195940,0
170045,193130,193380,0
170049,192460,196160,0
170086,191150,196260,0
170098,192430,194160,0
170117,192400,193230,0
170122,192400,193230,0
170126,190560,195910,0
170131,192500,194730,0
170142,192380,193250,0
170260,192720,193550,0
170262,192430,194160,0
170270,191770,194310,0
170349,193310,193590,0
170402,191560,195610,0
170426,190760,195610,0
170432,192890,193420,0
170468,193370,194300,0
170507,193540,193630,0
170533,192200,193540,0
170654,189520,197620,4355219688957
170722,191770,193730,0
170743,192980,193520,0
170755,193500,193510,0
170769,177280,200310,0
170813,193160,193310,0
170828,192910,193040,0
170829,193050,193130,0
170835,192010,194030,0
170863,191400,194610,0
170900,193000,193240,0
170914,192970,193090,0
170920,192670,193890,0
170927,192660,193890,0
171103,191980,193850,0
171118,191790,194190,0
171226,189100,197220,0
171233,192310,194020,0
171234,188820,193630,0
171277,192490,193990,0
171345,190320,194200,0
1714,193380,200310,0
171459,192530,193980,0
171564,192200,194020,0
171592,192570,193880,0
171624,193070,193210,0
171648,190990,195450,0
171779,193150,193310,0
172094,192660,194120,0
172168,192310,194160,0
172236,191530,194090,0
172354,192260,194430,0
172587,193150,193210,0
172615,193160,193250,0
172681,193200,193260,0
172685,193090,193170,0
172759,192660,193890,0
172794,192450,193480,0
172880,193010,193090,0
172881,188660,195110,0
172896,193090,194160,0
172950,192900,193110,0
172973,192930,193140,0
173062,193010,193830,0
173076,192250,194030,0
173109,193310,193330,0
173252,193120,193500,0
173264,192760,193890,0
173285,191990,193890,0
173293,192930,193760,0
173294,-887270,887270,0
17330,193380,203190,0
173313,192710,193500,0
173322,192660,193810,0
173363,-887270,887270,0
173438,193200,193340,0
173709,193110,193180,0
173788,192830,193600,0
173916,191820,194010,0
173969,192080,194290,0
173995,192890,193760,0
174029,-887270,887270,0
174051,192890,193630,0
174098,193150,193160,0
174122,192630,193650,0
174160,193040,193130,0
174197,191780,193830,0
174358,193060,193960,0
174360,192890,193650,0
174539,193570,193630,0
174540,193510,193580,179220340303798
174541,193450,193530,157249594032733
174566,175050,201360,0
174580,193560,193620,0
174581,192710,193620,0
174592,193620,193640,0
174617,193550,193590,0
174688,193630,193660,0
174689,193600,193630,0
174690,193570,193600,417345483866658
174740,184320,201940,0
174743,193130,194570,0
174760,191450,195150,0
174768,193300,194350,0
174774,192750,194640,0
174782,193150,194590,0
174826,192600,193820,0
174871,193380,194430,0
174875,193370,193980,0
174880,192830,194520,0
174959,193140,193890,0
17502,189320,207240,0
175153,192200,197500,0
175340,192610,194070,0
175354,193930,194230,0
175355,193970,194070,0
175365,194010,194320,0
175370,193770,194010,0
175374,193560,193840,44458864621
175378,193440,193660,570101417623
175379,193300,193530,5490072800
175381,193120,193370,5093975067
175383,193000,193220,58278198966
175411,193890,193940,0
175463,193200,194450,0
175490,193960,194000,0
175498,191540,196950,0
175523,192540,194300,0
175531,193380,194430,0
175551,192080,194050,0
175582,191560,195610,0
175607,188820,194440,0
175612,192950,197690,0
175668,193010,194710,0
175673,193380,194340,0
175676,193380,194710,0
175700,193980,194340,0
175701,191880,196600,0
175722,192540,194300,0
175736,193380,194120,0
175755,191380,194170,0
175756,194090,194170,0
175771,193920,194190,0
175786,191150,194710,0
175829,194010,194060,0
175860,193120,195340,0
175864,190890,196420,0
175902,193010,194210,0
175913,193700,194250,0
175960,193980,194010,0
175961,194030,194050,0
175964,193050,194960,0
175973,192650,194860,0
175977,193870,194190,0
175997,193800,194150,0
176008,193160,194200,0
176029,189320,195610,0
176046,194060,194140,0
176048,191250,193560,0
176086,191050,200310,0
176104,193890,194180,0
176235,194000,194040,0
176242,193400,194350,0
176258,-887270,887270,0
176259,191140,195010,0
176280,191070,193890,0
176358,193880,193920,0
176400,184160,194710,0
176405,189320,199590,0
176431,193990,194030,0
176451,192670,194190,0
176471,193370,194280,0
176506,193970,194380,0
176516,192890,194630,0
176531,194110,194170,0
176538,193890,194160,0
176561,194010,194070,0
176564,194090,194180,0
176565,192180,194290,0
176570,189320,194710,0
176586,191140,194100,0
176603,194100,194120,0
176625,-887270,887270,0
176637,193980,194000,0
176641,193370,194320,0
176650,194010,194050,0
176658,194060,194080,0
176678,194090,194130,0
176687,192030,194910,0
176690,194050,194110,0
176697,194020,194070,0
176700,194110,194130,0
176711,193440,194320,0
176716,192700,194090,0
176721,194120,194300,0
176725,190200,194410,0
17673,190660,199820,0
176776,190010,198080,0
176809,193490,194190,0
176820,190340,196440,0
176829,194120,194140,0
176841,193630,194150,0
176866,193890,194710,0
176887,194040,194120,0
177012,191960,194300,832531733292424
177050,192890,195300,0
177063,192450,195610,0
177066,194000,194040,0
177068,194020,194160,0
177078,193750,194210,0
177087,192660,195300,0
177112,193640,196610,0
177155,193100,195110,0
177170,193890,194300,0
177171,192970,194340,0
177185,190190,195610,0
177254,192520,194140,0
177285,192650,195300,0
177305,194020,194190,0
177310,193630,194430,0
177319,193990,194050,0
177322,193740,194270,0
177366,193380,194160,0
177398,186200,202010,0
177464,193520,193980,0
177495,191560,194750,0
177497,193850,194720,0
177513,193840,193880,0
177534,190150,196570,0
177578,193880,193930,0
177605,193780,194040,0
177613,193760,193890,0
177650,-887270,887270,0
177729,191150,193890,0
177758,193260,194860,0
177774,192570,195290,0
177784,191760,194640,0
177991,193830,194300,0
178010,193690,194490,0
178033,193220,194190,0
178115,193960,194090,2865175794103
178124,191790,194520,0
178127,193820,193960,1042789587533
178129,193680,193820,0
178130,193550,193680,0
178132,193420,193550,96793069146
178134,193290,193420,9742424162
178136,193160,193290,98059529882
178139,193030,193160,98698960755
178141,194090,194230,2348782622085
178143,194230,194380,2208146828810
178152,192200,195400,0
178159,193880,194020,0
178179,193570,193810,0
178183,193380,194160,0
178185,193560,193820,0
178234,193500,194100,0
178258,193670,193830,0
178306,-887270,887270,0
178331,193920,196250,0
178352,193010,194430,0
178382,193860,193890,0
178420,193380,194420,0
178503,193500,194290,0
178520,193740,193910,0
178543,193810,193830,0
17856,184210,197470,0
178587,193790,193850,2950851383647149
178593,193750,193870,0
178603,193060,194710,0
178608,189320,196600,0
178620,193790,194010,0
178685,193890,193990,0
178723,194110,194240,0
178750,193630,194480,0
178754,194340,194530,0
178766,194320,194710,0
178767,194290,194950,0
178819,193850,195550,0
178828,193050,194880,0
178834,192590,196290,0
178837,194340,194680,0
178846,193630,195160,0
178872,190610,194870,0
178878,193140,196090,0
178882,193140,196090,0
178903,194050,194770,0
178918,194160,195450,0
178925,192900,196640,0
178930,194350,195520,0
178933,194430,195300,0
178944,194430,194870,0
178946,194710,195000,0
178956,194460,195090,0
178967,191980,195000,0
178975,194650,195150,0
178982,194860,194990,0
178986,194710,195510,0
179018,194650,195150,0
179020,194940,195310,0
179021,194660,195010,0
179026,192500,195560,0
179029,185270,195170,0
179044,192680,195180,0
179051,194990,195170,0
179075,192850,197300,0
179077,195080,195130,0
179089,195030,195070,0
179100,193370,195580,0
179104,193140,196240,0
179109,193630,194940,0
179117,194690,195030,0
179122,195080,195120,0
179123,193630,196440,0
179131,194210,196530,0
179139,193890,195430,0
179151,191340,195920,0
179186,194910,194990,0
179205,194870,194900,0
179226,191140,195280,0
179241,192540,195150,0
179271,194430,196260,0
179279,192350,195010,0
179284,193700,201400,0
179296,195090,195130,0
179309,195060,195110,0
179312,194340,195100,0
179322,193630,195370,0
179323,194340,195380,0
179337,195330,196700,0
179341,193880,197490,0
179346,192820,197690,0
179354,194930,196190,0
179360,195240,195620,0
179365,191140,195470,0
179406,194430,196600,0
179419,195150,195650,0
179420,195150,195650,0
179423,195090,196190,0
179440,193380,196590,0
179441,194070,196990,0
179446,195170,195500,0
179452,194180,195580,0
179459,194980,197250,0
17948,195930,199920,0
179485,191350,199540,0
179493,195080,195850,0
179513,179520,195510,0
179558,194820,197220,0
179566,195150,195610,0
179570,194710,195650,0
179576,192870,195580,0
179583,194070,195700,0
179590,191760,198120,0
179607,195380,195970,0
179615,191150,200310,0
179618,195560,195600,0
179620,195160,196260,0
179625,195610,195670,0
179632,195650,196150,0
179633,195700,195710,0
179636,195650,196150,0
179676,192120,195620,0
179712,193630,198490,0
179729,191670,193560,0
179750,195470,195480,0
179798,175050,206760,0
179799,191320,195760,0
179823,193460,197830,0
179852,195270,195740,0
179883,194300,197130,0
179888,194160,196950,0
179889,194600,196500,0
179923,191490,199610,0
179927,195560,195580,0
179939,195550,195570,0
179944,192660,195600,0
179956,192640,196380,0
179964,195440,195850,0
179979,193640,196520,0
179980,195700,195740,0
179984,195510,195740,0
180007,195020,195710,0
180016,195530,195930,0
180037,194710,198700,0
180044,194890,196030,0
180049,193890,196250,0
180050,193670,197810,0
180056,194820,196340,0
180058,194530,198080,0
180059,194910,196810,0
180061,195160,197130,0
180064,194910,196810,0
180066,194710,196170,0
180083,195890,201220,0
180091,195130,197340,0
180094,195150,197130,0
180108,192650,196480,0
180133,195610,195920,0
180148,191150,199360,0
180168,195450,196250,0
180179,192920,196130,0
180205,190140,205200,2082544348785232
180219,193380,196600,0
180245,193370,195880,0
180256,193660,195980,0
180259,195740,195980,0
180274,195000,196620,0
180282,189320,195890,0
180305,193380,195920,0
18031,195650,197310,0
180322,195580,196440,0
180332,191350,200310,0
180334,194920,196770,0
180341,194840,196090,0
180348,195630,195680,0
180349,195580,195610,0
180350,195150,196090,0
180351,195440,195770,0
180369,193380,196130,0
180371,193380,196140,0
180379,194920,196350,0
180391,195630,195810,0
180393,195570,195750,0
180394,195780,195980,0
180397,195440,195630,0
180399,195940,196150,0
180407,195630,195740,0
180410,193510,197690,0
180423,195300,196250,0
180448,194710,196090,0
180450,192900,200580,0
180533,193900,195800,0
180650,195710,197310,0
180652,195610,196770,0
180677,193620,196970,0
180684,195610,196950,0
180759,193630,196230,0
180789,195150,197160,0
180806,195620,196620,0
180840,191890,196230,0
180849,195700,196290,0
180883,196030,196060,0
180890,195470,197800,0
180893,195850,198080,0
180905,193380,196260,0
180938,193700,196110,0
180988,194440,198490,0
180994,189070,195870,0
181002,194460,197010,0
181151,192100,204170,0
181171,191150,196770,0
181182,189000,203190,0
181220,195560,195730,0
181229,194710,196260,0
181242,195580,195620,0
181266,195000,196260,0
181288,195250,196070,0
181315,194390,197120,0
181322,194170,197650,0
181340,194430,196600,0
181357,195510,195560,0
181389,194660,198080,0
181429,194430,196590,0
181477,195460,195610,0
181586,195300,195610,0
181602,194970,196630,0
181607,195080,195690,0
181622,195090,195550,0
181654,193200,196630,0
181667,191150,200310,0
181679,195010,195100,0
181681,194890,195510,0
181693,193010,195890,0
181696,192750,198620,0
181707,194640,195520,0
181757,194710,195460,0
181780,194020,195930,0
181805,195050,195460,0
181815,193570,195950,0
181822,193570,195950,0
181852,194800,195390,0
181930,193130,195190,0
182021,193860,196360,0
182033,194430,196260,0
182036,193380,198080,0
182086,193410,196650,0
182170,194750,196170,0
182181,195030,196170,0
182213,194400,196520,0
182216,195300,196770,0
182241,195410,195420,0
182287,195010,195620,0
182303,194930,195840,0
182334,193910,195770,0
182390,194430,196600,0
182396,191160,195540,0
182422,195460,195480,0
182443,194160,196600,0
182510,194550,195900,0
18258,196890,197090,0
182588,194430,196260,0
182619,193880,196160,0
182630,195060,195360,0
182651,190470,197690,0
182678,181090,196260,0
182699,193510,196840,0
182707,194430,196260,0
182790,195170,195200,0
182810,195230,195250,0
182839,191150,197790,0
182980,184410,213450,0
183006,193890,195150,0
183028,193190,197310,0
183110,195160,195280,0
183123,194090,196260,0
183152,194560,195750,0
183331,195000,196600,0
183397,192310,197500,0
183405,194860,195680,0
183419,191670,200960,0
183451,195020,196090,0
183513,195060,195520,0
183516,194500,196610,0
183522,195550,196600,0
183542,194900,196300,0
183545,194960,196340,0
183550,195830,196530,519652585288
183605,195000,195930,0
183619,193630,196950,0
183665,194160,197140,0
183705,191150,198080,0
183770,190760,196260,0
183813,189320,200310,0
183821,195770,195850,0
183895,193890,196950,0
183909,187610,195860,0
183934,194710,196950,0
183954,195150,196260,0
184019,193490,197340,0
184058,195600,195930,0
184067,195020,196050,0
184084,195390,196970,0
184102,188600,198280,0
184110,195280,198080,0
184130,195430,196400,0
184198,195990,196030,0
184202,193340,198660,0
184236,195880,195910,0
184341,195840,195870,0
184379,193100,196270,0
184386,-887270,887270,0
184413,193080,195860,0
184425,195610,196090,0
184463,194710,196950,0
184467,195000,198080,0
184496,195570,196120,0
184525,194270,195960,0
184608,195250,196430,0
184609,193570,196970,0
184626,191330,199820,0
184631,192200,200310,0
184651,194840,196770,0
184694,194140,197300,0
184695,195400,196100,0
184697,194950,195540,0
184699,194230,195070,1413125670
184713,195360,195420,0
184794,196240,196920,0
184809,195920,196170,0
184840,196170,196530,0
184857,192420,196610,0
184859,195930,196760,0
184862,196040,197030,0
184866,196190,196790,0
184867,195600,196910,0
184883,192300,197210,0
184895,195610,197310,0
184908,194830,197500,0
184910,196530,196950,0
184916,196150,196650,0
184917,196150,196650,0
184948,193630,198080,0
184983,194890,198640,0
184989,194710,196650,0
185026,195300,196730,0
185030,195990,197020,0
185031,196650,197150,0
185034,194860,196770,0
185035,196910,197880,0
185037,196650,197150,0
185040,195300,197690,0
185055,196260,197330,0
185066,196470,197500,0
185068,193370,198140,0
